,date,frequency,happiness,timeseries
438,2020-02-26,194196133.0,5.909,/api/v1/timeseries/3/
439,2020-02-27,195799646.0,5.894,/api/v1/timeseries/3/
440,2020-02-28,188771134.0,5.891,/api/v1/timeseries/3/
441,2020-02-29,176977418.0,5.922,/api/v1/timeseries/3/
442,2020-03-01,180078324.0,5.950,/api/v1/timeseries/3/
443,2020-03-02,190134939.0,5.925,/api/v1/timeseries/3/
444,2020-03-03,193523646.0,5.919,/api/v1/timeseries/3/
445,2020-03-04,189483092.0,5.902,/api/v1/timeseries/3/
446,2020-03-05,188643819.0,5.886,/api/v1/timeseries/3/
447,2020-03-06,179317131.0,5.908,/api/v1/timeseries/3/
448,2020-03-07,167144685.0,5.909,/api/v1/timeseries/3/
449,2020-03-08,176023183.0,5.955,/api/v1/timeseries/3/
450,2020-03-09,187225781.0,5.864,/api/v1/timeseries/3/
451,2020-03-10,195541483.0,5.858,/api/v1/timeseries/3/
452,2020-03-11,206623707.0,5.787,/api/v1/timeseries/3/
453,2020-03-12,236682921.0,5.713,/api/v1/timeseries/3/
454,2020-03-13,230527159.0,5.723,/api/v1/timeseries/3/
455,2020-03-14,205257351.0,5.774,/api/v1/timeseries/3/
456,2020-03-15,221791354.0,5.783,/api/v1/timeseries/3/
457,2020-03-16,231187179.0,5.748,/api/v1/timeseries/3/
458,2020-03-17,242899007.0,5.749,/api/v1/timeseries/3/
479,2020-03-18,238209201.0,5.733,/api/v1/timeseries/3/
0,2020-03-19,239061347.0,5.748,/api/v1/timeseries/3/
1,2020-03-20,236448165.0,5.774,/api/v1/timeseries/3/
2,2020-03-21,222139047.0,5.800,/api/v1/timeseries/3/
3,2020-03-22,241124121.0,5.781,/api/v1/timeseries/3/
4,2020-03-23,255778759.0,5.754,/api/v1/timeseries/3/
5,2020-03-24,249305957.0,5.773,/api/v1/timeseries/3/
6,2020-03-25,233269121.0,5.807,/api/v1/timeseries/3/
7,2020-03-26,235680841.0,5.831,/api/v1/timeseries/3/
8,2020-03-27,229167958.0,5.827,/api/v1/timeseries/3/
9,2020-03-28,214855724.0,5.816,/api/v1/timeseries/3/
10,2020-03-29,216885716.0,5.805,/api/v1/timeseries/3/
11,2020-03-30,223197680.0,5.822,/api/v1/timeseries/3/
12,2020-03-31,232949328.0,5.819,/api/v1/timeseries/3/
13,2020-04-01,252388534.0,5.803,/api/v1/timeseries/3/
480,2020-04-02,247301401.0,5.822,/api/v1/timeseries/3/
14,2020-04-03,241052238.0,5.836,/api/v1/timeseries/3/
15,2020-04-04,231932753.0,5.850,/api/v1/timeseries/3/
16,2020-04-05,233182481.0,5.837,/api/v1/timeseries/3/
17,2020-04-06,241523653.0,5.838,/api/v1/timeseries/3/
18,2020-04-07,245508930.0,5.872,/api/v1/timeseries/3/
19,2020-04-08,246843782.0,5.861,/api/v1/timeseries/3/
20,2020-04-09,233110395.0,5.862,/api/v1/timeseries/3/
21,2020-04-10,229581561.0,5.879,/api/v1/timeseries/3/
22,2020-04-11,220331868.0,5.885,/api/v1/timeseries/3/
23,2020-04-12,221377538.0,5.902,/api/v1/timeseries/3/
24,2020-04-13,236760191.0,5.865,/api/v1/timeseries/3/
25,2020-04-14,234538253.0,5.873,/api/v1/timeseries/3/
26,2020-04-15,229092476.0,5.877,/api/v1/timeseries/3/
27,2020-04-16,232829207.0,5.893,/api/v1/timeseries/3/
28,2020-04-17,234622622.0,5.879,/api/v1/timeseries/3/
29,2020-04-18,228931691.0,5.882,/api/v1/timeseries/3/
30,2020-04-19,235377447.0,5.879,/api/v1/timeseries/3/
31,2020-04-20,233921218.0,5.877,/api/v1/timeseries/3/
32,2020-04-21,234851738.0,5.891,/api/v1/timeseries/3/
33,2020-04-22,240302785.0,5.894,/api/v1/timeseries/3/
34,2020-04-23,239952632.0,5.908,/api/v1/timeseries/3/
35,2020-04-24,233797261.0,5.914,/api/v1/timeseries/3/
36,2020-04-25,218168648.0,5.901,/api/v1/timeseries/3/
481,2020-04-26,223142167.0,5.912,/api/v1/timeseries/3/
482,2020-04-27,238078532.0,5.904,/api/v1/timeseries/3/
483,2020-04-28,221530864.0,5.897,/api/v1/timeseries/3/
484,2020-04-29,226011510.0,5.910,/api/v1/timeseries/3/
485,2020-04-30,248067700.0,5.923,/api/v1/timeseries/3/
486,2020-05-01,243022934.0,5.938,/api/v1/timeseries/3/
487,2020-05-02,215075340.0,5.907,/api/v1/timeseries/3/
488,2020-05-03,223804884.0,5.894,/api/v1/timeseries/3/
489,2020-05-04,224191651.0,5.903,/api/v1/timeseries/3/
490,2020-05-05,241485189.0,5.899,/api/v1/timeseries/3/
491,2020-05-06,236161009.0,5.907,/api/v1/timeseries/3/
514,2020-05-07,242163393.0,5.871,/api/v1/timeseries/3/
492,2020-05-08,233610108.0,5.896,/api/v1/timeseries/3/
493,2020-05-09,222038972.0,5.927,/api/v1/timeseries/3/
499,2020-05-10,234645051.0,5.958,/api/v1/timeseries/3/
494,2020-05-11,245715908.0,5.911,/api/v1/timeseries/3/
495,2020-05-12,244920353.0,5.901,/api/v1/timeseries/3/
496,2020-05-13,238901448.0,5.896,/api/v1/timeseries/3/
497,2020-05-14,243057865.0,5.910,/api/v1/timeseries/3/
500,2020-05-15,233364644.0,5.932,/api/v1/timeseries/3/
501,2020-05-16,220054782.0,5.925,/api/v1/timeseries/3/
502,2020-05-17,220360047.0,5.917,/api/v1/timeseries/3/
498,2020-05-18,236139099.0,5.916,/api/v1/timeseries/3/
503,2020-05-19,244726941.0,5.972,/api/v1/timeseries/3/
504,2020-05-20,248172795.0,5.972,/api/v1/timeseries/3/
505,2020-05-21,229750566.0,5.937,/api/v1/timeseries/3/
506,2020-05-22,245987261.0,5.942,/api/v1/timeseries/3/
507,2020-05-23,220712555.0,5.928,/api/v1/timeseries/3/
508,2020-05-24,226763677.0,5.911,/api/v1/timeseries/3/
509,2020-05-25,231415366.0,5.931,/api/v1/timeseries/3/
510,2020-05-26,249581473.0,5.870,/api/v1/timeseries/3/
511,2020-05-27,275286061.0,5.822,/api/v1/timeseries/3/
512,2020-05-28,317382327.0,5.757,/api/v1/timeseries/3/
513,2020-05-29,344542921.0,5.659,/api/v1/timeseries/3/
515,2020-05-30,348348972.0,5.672,/api/v1/timeseries/3/
745,2020-05-31,413688794.0,5.628,/api/v1/timeseries/3/
516,2020-06-01,427500915.0,5.659,/api/v1/timeseries/3/
517,2020-06-02,431318083.0,5.675,/api/v1/timeseries/3/
518,2020-06-03,398450657.0,5.693,/api/v1/timeseries/3/
519,2020-06-04,371639621.0,5.717,/api/v1/timeseries/3/
520,2020-06-05,340483832.0,5.745,/api/v1/timeseries/3/
521,2020-06-06,306452311.0,5.779,/api/v1/timeseries/3/
522,2020-06-07,312548163.0,5.797,/api/v1/timeseries/3/
523,2020-06-08,273713974.0,5.790,/api/v1/timeseries/3/
524,2020-06-09,261597824.0,5.814,/api/v1/timeseries/3/
525,2020-06-10,254395714.0,5.835,/api/v1/timeseries/3/
526,2020-06-11,259290713.0,5.827,/api/v1/timeseries/3/
527,2020-06-12,254202474.0,5.855,/api/v1/timeseries/3/
528,2020-06-13,241339546.0,5.857,/api/v1/timeseries/3/
529,2020-06-14,253938217.0,5.823,/api/v1/timeseries/3/
530,2020-06-15,258490034.0,5.819,/api/v1/timeseries/3/
531,2020-06-16,257642804.0,5.848,/api/v1/timeseries/3/
532,2020-06-17,259764126.0,5.852,/api/v1/timeseries/3/
533,2020-06-18,260319663.0,5.844,/api/v1/timeseries/3/
534,2020-06-19,247489322.0,5.875,/api/v1/timeseries/3/
535,2020-06-20,241339083.0,5.836,/api/v1/timeseries/3/
536,2020-06-21,244982237.0,5.936,/api/v1/timeseries/3/
537,2020-06-22,252472397.0,5.893,/api/v1/timeseries/3/
538,2020-06-23,253444758.0,5.826,/api/v1/timeseries/3/
539,2020-06-24,246529356.0,5.850,/api/v1/timeseries/3/
540,2020-06-25,246600234.0,5.872,/api/v1/timeseries/3/
541,2020-06-26,245250879.0,5.893,/api/v1/timeseries/3/
542,2020-06-27,232739467.0,5.888,/api/v1/timeseries/3/
543,2020-06-28,235668894.0,5.876,/api/v1/timeseries/3/
544,2020-06-29,245573521.0,5.859,/api/v1/timeseries/3/
545,2020-06-30,244591559.0,5.886,/api/v1/timeseries/3/
546,2020-07-01,248989931.0,5.895,/api/v1/timeseries/3/
547,2020-07-02,240452805.0,5.870,/api/v1/timeseries/3/
548,2020-07-03,231802153.0,5.880,/api/v1/timeseries/3/
549,2020-07-04,219147967.0,5.930,/api/v1/timeseries/3/
550,2020-07-05,224685728.0,5.896,/api/v1/timeseries/3/
551,2020-07-06,244362088.0,5.869,/api/v1/timeseries/3/
552,2020-07-07,239916299.0,5.896,/api/v1/timeseries/3/
553,2020-07-08,242443609.0,5.901,/api/v1/timeseries/3/
554,2020-07-09,239723824.0,5.900,/api/v1/timeseries/3/
555,2020-07-10,233770546.0,5.927,/api/v1/timeseries/3/
556,2020-07-11,212558640.0,5.918,/api/v1/timeseries/3/
557,2020-07-12,213349897.0,5.911,/api/v1/timeseries/3/
558,2020-07-13,240231423.0,5.935,/api/v1/timeseries/3/
559,2020-07-14,235890500.0,5.908,/api/v1/timeseries/3/
560,2020-07-15,236442623.0,5.885,/api/v1/timeseries/3/
561,2020-07-16,231758366.0,5.892,/api/v1/timeseries/3/
562,2020-07-17,228618798.0,5.899,/api/v1/timeseries/3/
563,2020-07-18,216713669.0,5.919,/api/v1/timeseries/3/
564,2020-07-19,219409346.0,5.914,/api/v1/timeseries/3/
565,2020-07-20,229176646.0,5.902,/api/v1/timeseries/3/
566,2020-07-21,227705242.0,5.913,/api/v1/timeseries/3/
567,2020-07-22,242784270.0,5.925,/api/v1/timeseries/3/
568,2020-07-23,263433380.0,5.974,/api/v1/timeseries/3/
569,2020-07-24,221320710.0,5.948,/api/v1/timeseries/3/
570,2020-07-25,220435557.0,5.958,/api/v1/timeseries/3/
571,2020-07-26,230762279.0,5.950,/api/v1/timeseries/3/
572,2020-07-27,229780429.0,5.913,/api/v1/timeseries/3/
573,2020-07-28,235454583.0,5.896,/api/v1/timeseries/3/
574,2020-07-29,237000576.0,5.919,/api/v1/timeseries/3/
575,2020-07-30,242950496.0,5.912,/api/v1/timeseries/3/
576,2020-07-31,220900128.0,5.933,/api/v1/timeseries/3/
577,2020-08-01,203972820.0,5.953,/api/v1/timeseries/3/
578,2020-08-02,202748320.0,5.930,/api/v1/timeseries/3/
579,2020-08-03,211405730.0,5.918,/api/v1/timeseries/3/
580,2020-08-04,229969973.0,5.898,/api/v1/timeseries/3/
581,2020-08-05,224837552.0,5.912,/api/v1/timeseries/3/
582,2020-08-06,222429490.0,5.914,/api/v1/timeseries/3/
583,2020-08-07,220581224.0,5.945,/api/v1/timeseries/3/
584,2020-08-08,226222658.0,6.011,/api/v1/timeseries/3/
585,2020-08-09,241137686.0,6.005,/api/v1/timeseries/3/
586,2020-08-10,224709624.0,5.912,/api/v1/timeseries/3/
587,2020-08-11,232036230.0,5.926,/api/v1/timeseries/3/
588,2020-08-12,227522462.0,5.931,/api/v1/timeseries/3/
589,2020-08-13,238878135.0,5.940,/api/v1/timeseries/3/
590,2020-08-14,234974630.0,5.926,/api/v1/timeseries/3/
591,2020-08-15,243282980.0,5.988,/api/v1/timeseries/3/
592,2020-08-16,248121411.0,5.963,/api/v1/timeseries/3/
593,2020-08-17,225406259.0,5.922,/api/v1/timeseries/3/
594,2020-08-18,234422233.0,5.935,/api/v1/timeseries/3/
595,2020-08-19,234736960.0,5.934,/api/v1/timeseries/3/
596,2020-08-20,238172486.0,5.913,/api/v1/timeseries/3/
597,2020-08-21,260611858.0,5.942,/api/v1/timeseries/3/
598,2020-08-22,234997690.0,5.941,/api/v1/timeseries/3/
599,2020-08-23,239514554.0,5.927,/api/v1/timeseries/3/
600,2020-08-24,252378108.0,5.896,/api/v1/timeseries/3/
601,2020-08-25,254791237.0,5.898,/api/v1/timeseries/3/
602,2020-08-26,266823047.0,5.830,/api/v1/timeseries/3/
605,2020-08-27,266779472.0,5.822,/api/v1/timeseries/3/
603,2020-08-28,269897015.0,5.895,/api/v1/timeseries/3/
604,2020-08-29,241639094.0,5.913,/api/v1/timeseries/3/
606,2020-08-30,245331043.0,5.895,/api/v1/timeseries/3/
607,2020-08-31,260570873.0,5.932,/api/v1/timeseries/3/
608,2020-09-01,274381698.0,5.979,/api/v1/timeseries/3/
609,2020-09-02,244838883.0,5.946,/api/v1/timeseries/3/
610,2020-09-03,237881746.0,5.911,/api/v1/timeseries/3/
611,2020-09-04,228755111.0,5.914,/api/v1/timeseries/3/
612,2020-09-05,215644638.0,5.912,/api/v1/timeseries/3/
613,2020-09-06,222951336.0,5.951,/api/v1/timeseries/3/
614,2020-09-07,220035278.0,5.943,/api/v1/timeseries/3/
615,2020-09-08,235576872.0,5.920,/api/v1/timeseries/3/
616,2020-09-09,244644248.0,5.871,/api/v1/timeseries/3/
617,2020-09-10,243104637.0,5.877,/api/v1/timeseries/3/
618,2020-09-11,231612840.0,5.946,/api/v1/timeseries/3/
619,2020-09-12,207771160.0,5.947,/api/v1/timeseries/3/
620,2020-09-13,211312990.0,5.911,/api/v1/timeseries/3/
621,2020-09-14,226820157.0,5.926,/api/v1/timeseries/3/
622,2020-09-15,227779529.0,5.944,/api/v1/timeseries/3/
623,2020-09-16,225754328.0,5.947,/api/v1/timeseries/3/
624,2020-09-17,229731559.0,5.947,/api/v1/timeseries/3/
625,2020-09-18,224243186.0,5.943,/api/v1/timeseries/3/
626,2020-09-19,203483798.0,5.926,/api/v1/timeseries/3/
627,2020-09-20,205987998.0,5.947,/api/v1/timeseries/3/
628,2020-09-21,217416596.0,5.955,/api/v1/timeseries/3/
629,2020-09-22,223091066.0,5.955,/api/v1/timeseries/3/
630,2020-09-23,243911234.0,5.909,/api/v1/timeseries/3/
631,2020-09-24,232551298.0,5.901,/api/v1/timeseries/3/
632,2020-09-25,219583127.0,5.940,/api/v1/timeseries/3/
633,2020-09-26,197281011.0,5.953,/api/v1/timeseries/3/
634,2020-09-27,217846357.0,5.946,/api/v1/timeseries/3/
635,2020-09-28,233510175.0,5.914,/api/v1/timeseries/3/
636,2020-09-29,255245448.0,5.883,/api/v1/timeseries/3/
637,2020-09-30,240662696.0,5.900,/api/v1/timeseries/3/
638,2020-10-01,232971094.0,5.954,/api/v1/timeseries/3/
639,2020-10-02,258099022.0,5.880,/api/v1/timeseries/3/
640,2020-10-03,236026076.0,5.886,/api/v1/timeseries/3/
641,2020-10-04,234305810.0,5.877,/api/v1/timeseries/3/
642,2020-10-05,248715366.0,5.860,/api/v1/timeseries/3/
643,2020-10-06,252498573.0,5.869,/api/v1/timeseries/3/
644,2020-10-07,260316654.0,5.885,/api/v1/timeseries/3/
645,2020-10-08,239547961.0,5.886,/api/v1/timeseries/3/
646,2020-10-09,259021430.0,5.875,/api/v1/timeseries/3/
647,2020-10-10,257963486.0,5.858,/api/v1/timeseries/3/
648,2020-10-11,272501982.0,5.862,/api/v1/timeseries/3/
649,2020-10-12,297748807.0,5.869,/api/v1/timeseries/3/
650,2020-10-13,275616402.0,5.890,/api/v1/timeseries/3/
651,2020-10-14,291430197.0,5.877,/api/v1/timeseries/3/
652,2020-10-15,269448473.0,5.849,/api/v1/timeseries/3/
653,2020-10-16,273636867.0,5.866,/api/v1/timeseries/3/
654,2020-10-17,258832280.0,5.867,/api/v1/timeseries/3/
655,2020-10-18,252240861.0,5.879,/api/v1/timeseries/3/
656,2020-10-19,264723926.0,5.847,/api/v1/timeseries/3/
731,2020-10-20,304267239.0,5.784,/api/v1/timeseries/3/
657,2020-10-21,288740097.0,5.791,/api/v1/timeseries/3/
658,2020-10-22,261466964.0,5.866,/api/v1/timeseries/3/
659,2020-10-23,216316036.0,5.920,/api/v1/timeseries/3/
660,2020-10-24,195319130.0,5.919,/api/v1/timeseries/3/
661,2020-10-25,191851464.0,5.918,/api/v1/timeseries/3/
662,2020-10-26,213968905.0,5.941,/api/v1/timeseries/3/
663,2020-10-27,216123045.0,5.919,/api/v1/timeseries/3/
664,2020-10-28,210646534.0,5.914,/api/v1/timeseries/3/
665,2020-10-29,217652477.0,5.939,/api/v1/timeseries/3/
666,2020-10-30,200218788.0,5.951,/api/v1/timeseries/3/
667,2020-10-31,185523720.0,5.954,/api/v1/timeseries/3/
668,2020-11-01,199561777.0,5.943,/api/v1/timeseries/3/
669,2020-11-02,214649536.0,5.937,/api/v1/timeseries/3/
670,2020-11-03,240728869.0,5.944,/api/v1/timeseries/3/
671,2020-11-04,275471967.0,5.867,/api/v1/timeseries/3/
672,2020-11-05,252760467.0,5.859,/api/v1/timeseries/3/
673,2020-11-06,248080550.0,5.888,/api/v1/timeseries/3/
732,2020-11-07,266264233.0,5.959,/api/v1/timeseries/3/
674,2020-11-08,222251360.0,5.935,/api/v1/timeseries/3/
675,2020-11-09,227919001.0,5.912,/api/v1/timeseries/3/
676,2020-11-10,223209191.0,5.923,/api/v1/timeseries/3/
677,2020-11-11,217351290.0,5.947,/api/v1/timeseries/3/
678,2020-11-12,216392279.0,5.929,/api/v1/timeseries/3/
679,2020-11-13,216425063.0,5.932,/api/v1/timeseries/3/
680,2020-11-14,198962821.0,5.944,/api/v1/timeseries/3/
681,2020-11-15,204764374.0,5.926,/api/v1/timeseries/3/
682,2020-11-16,217062518.0,5.958,/api/v1/timeseries/3/
683,2020-11-17,205079395.0,5.921,/api/v1/timeseries/3/
684,2020-11-18,207649051.0,5.921,/api/v1/timeseries/3/
685,2020-11-19,210747305.0,5.920,/api/v1/timeseries/3/
686,2020-11-20,204781688.0,5.962,/api/v1/timeseries/3/
687,2020-11-21,176696410.0,5.954,/api/v1/timeseries/3/
688,2020-11-22,185625514.0,5.963,/api/v1/timeseries/3/
689,2020-11-23,191230781.0,5.981,/api/v1/timeseries/3/
690,2020-11-24,200518749.0,6.000,/api/v1/timeseries/3/
691,2020-11-25,190818413.0,5.978,/api/v1/timeseries/3/
733,2020-11-26,168735338.0,6.059,/api/v1/timeseries/3/
692,2020-11-27,166596660.0,6.012,/api/v1/timeseries/3/
693,2020-11-28,166903417.0,6.010,/api/v1/timeseries/3/
694,2020-11-29,171230272.0,5.970,/api/v1/timeseries/3/
695,2020-11-30,197281009.0,6.003,/api/v1/timeseries/3/
696,2020-12-01,185755701.0,5.980,/api/v1/timeseries/3/
697,2020-12-02,182427069.0,5.982,/api/v1/timeseries/3/
698,2020-12-03,187903253.0,6.003,/api/v1/timeseries/3/
699,2020-12-04,181820924.0,5.999,/api/v1/timeseries/3/
700,2020-12-05,169863742.0,6.024,/api/v1/timeseries/3/
701,2020-12-06,192572531.0,6.071,/api/v1/timeseries/3/
702,2020-12-07,178276110.0,5.958,/api/v1/timeseries/3/
703,2020-12-08,185699395.0,5.957,/api/v1/timeseries/3/
704,2020-12-09,182339875.0,5.953,/api/v1/timeseries/3/
705,2020-12-10,194770145.0,5.937,/api/v1/timeseries/3/
706,2020-12-11,181206755.0,5.933,/api/v1/timeseries/3/
707,2020-12-12,168895016.0,5.982,/api/v1/timeseries/3/
708,2020-12-13,168400030.0,5.950,/api/v1/timeseries/3/
709,2020-12-14,181679595.0,5.943,/api/v1/timeseries/3/
710,2020-12-15,173346120.0,5.956,/api/v1/timeseries/3/
711,2020-12-16,176473879.0,5.945,/api/v1/timeseries/3/
712,2020-12-17,180103323.0,5.955,/api/v1/timeseries/3/
713,2020-12-18,180819261.0,5.971,/api/v1/timeseries/3/
714,2020-12-19,168587045.0,5.961,/api/v1/timeseries/3/
715,2020-12-20,175688588.0,5.952,/api/v1/timeseries/3/
716,2020-12-21,186279822.0,5.948,/api/v1/timeseries/3/
717,2020-12-22,184344194.0,5.955,/api/v1/timeseries/3/
718,2020-12-23,177186757.0,5.987,/api/v1/timeseries/3/
719,2020-12-24,163668587.0,6.140,/api/v1/timeseries/3/
724,2020-12-25,146266113.0,6.224,/api/v1/timeseries/3/
720,2020-12-26,162456583.0,6.019,/api/v1/timeseries/3/
721,2020-12-27,172248751.0,5.967,/api/v1/timeseries/3/
722,2020-12-28,179229530.0,5.941,/api/v1/timeseries/3/
723,2020-12-29,188607879.0,5.957,/api/v1/timeseries/3/
725,2020-12-30,196274914.0,5.948,/api/v1/timeseries/3/
726,2020-12-31,196930020.0,6.076,/api/v1/timeseries/3/
748,2021-01-01,174627039.0,6.072,/api/v1/timeseries/3/
727,2021-01-02,183495921.0,5.956,/api/v1/timeseries/3/
728,2021-01-03,204492684.0,5.902,/api/v1/timeseries/3/
729,2021-01-04,213357747.0,5.906,/api/v1/timeseries/3/
730,2021-01-05,216796896.0,5.917,/api/v1/timeseries/3/
734,2021-01-07,280538376.0,5.757,/api/v1/timeseries/3/
735,2021-01-08,249654282.0,5.813,/api/v1/timeseries/3/
736,2021-01-09,220149817.0,5.854,/api/v1/timeseries/3/
737,2021-01-10,228589829.0,5.900,/api/v1/timeseries/3/
738,2021-01-11,225331684.0,5.907,/api/v1/timeseries/3/
739,2021-01-12,220562168.0,5.900,/api/v1/timeseries/3/
740,2021-01-13,221321185.0,5.896,/api/v1/timeseries/3/
741,2021-01-14,204488374.0,5.924,/api/v1/timeseries/3/
742,2021-01-15,200739433.0,5.951,/api/v1/timeseries/3/
743,2021-01-16,188494321.0,5.952,/api/v1/timeseries/3/
744,2021-01-17,184921841.0,5.953,/api/v1/timeseries/3/
746,2021-01-18,192205230.0,5.947,/api/v1/timeseries/3/
747,2021-01-19,205847996.0,5.958,/api/v1/timeseries/3/
750,2021-01-21,199381362.0,5.966,/api/v1/timeseries/3/
751,2021-01-22,189079648.0,5.956,/api/v1/timeseries/3/
749,2021-01-23,172727453.0,5.964,/api/v1/timeseries/3/
752,2021-01-24,186839171.0,5.967,/api/v1/timeseries/3/
753,2021-01-25,185976438.0,5.973,/api/v1/timeseries/3/
754,2021-01-26,196826352.0,5.942,/api/v1/timeseries/3/
755,2021-01-27,195662404.0,5.930,/api/v1/timeseries/3/
756,2021-01-28,206668202.0,5.944,/api/v1/timeseries/3/
757,2021-01-29,180415603.0,5.972,/api/v1/timeseries/3/
758,2021-01-30,166255538.0,5.995,/api/v1/timeseries/3/
759,2021-01-31,181423326.0,6.032,/api/v1/timeseries/3/
760,2021-02-01,183569514.0,6.016,/api/v1/timeseries/3/
761,2021-02-02,189292534.0,5.973,/api/v1/timeseries/3/
762,2021-02-03,200316430.0,5.968,/api/v1/timeseries/3/
763,2021-02-04,195730014.0,5.972,/api/v1/timeseries/3/
764,2021-02-05,189139331.0,6.009,/api/v1/timeseries/3/
765,2021-02-06,170432024.0,5.999,/api/v1/timeseries/3/
766,2021-02-07,194752303.0,6.054,/api/v1/timeseries/3/
767,2021-02-08,181225594.0,6.033,/api/v1/timeseries/3/
768,2021-02-09,191657362.0,5.967,/api/v1/timeseries/3/
769,2021-02-10,191771611.0,5.968,/api/v1/timeseries/3/
770,2021-02-11,193534342.0,5.964,/api/v1/timeseries/3/
771,2021-02-12,194807523.0,5.958,/api/v1/timeseries/3/
772,2021-02-13,195667785.0,5.932,/api/v1/timeseries/3/
773,2021-02-14,174636764.0,6.029,/api/v1/timeseries/3/
774,2021-02-15,183265773.0,5.970,/api/v1/timeseries/3/
775,2021-02-16,188767385.0,5.961,/api/v1/timeseries/3/
776,2021-02-17,204901689.0,5.960,/api/v1/timeseries/3/
777,2021-02-18,193004162.0,5.984,/api/v1/timeseries/3/
778,2021-02-19,177071272.0,5.987,/api/v1/timeseries/3/
779,2021-02-20,174042838.0,5.925,/api/v1/timeseries/3/
780,2021-02-21,168791668.0,5.980,/api/v1/timeseries/3/
781,2021-02-22,178736663.0,5.971,/api/v1/timeseries/3/
782,2021-02-23,191317912.0,5.973,/api/v1/timeseries/3/
783,2021-02-24,189046107.0,5.986,/api/v1/timeseries/3/
784,2021-02-25,209156310.0,5.957,/api/v1/timeseries/3/
785,2021-02-26,186840157.0,5.963,/api/v1/timeseries/3/
786,2021-02-27,169969870.0,5.945,/api/v1/timeseries/3/
787,2021-02-28,175833654.0,5.947,/api/v1/timeseries/3/
788,2021-03-01,179935120.0,5.988,/api/v1/timeseries/3/
789,2021-03-02,187400734.0,5.951,/api/v1/timeseries/3/
808,2021-03-03,188725279.0,5.901,/api/v1/timeseries/3/
790,2021-03-04,185539488.0,5.981,/api/v1/timeseries/3/
791,2021-03-05,172255698.0,5.995,/api/v1/timeseries/3/
792,2021-03-06,159221633.0,5.989,/api/v1/timeseries/3/
793,2021-03-07,175422303.0,5.973,/api/v1/timeseries/3/
809,2021-03-08,189511305.0,6.031,/api/v1/timeseries/3/
794,2021-03-09,183121757.0,5.976,/api/v1/timeseries/3/
795,2021-03-10,186567102.0,5.968,/api/v1/timeseries/3/
796,2021-03-11,189840341.0,5.952,/api/v1/timeseries/3/
797,2021-03-12,180060689.0,5.989,/api/v1/timeseries/3/
798,2021-03-13,170759946.0,5.973,/api/v1/timeseries/3/
799,2021-03-14,206798092.0,5.968,/api/v1/timeseries/3/
800,2021-03-15,190141234.0,5.982,/api/v1/timeseries/3/
801,2021-03-16,182330298.0,5.967,/api/v1/timeseries/3/
807,2021-03-17,196812062.0,5.898,/api/v1/timeseries/3/
802,2021-03-18,183880180.0,5.946,/api/v1/timeseries/3/
803,2021-03-19,178453599.0,5.970,/api/v1/timeseries/3/
804,2021-03-20,155935599.0,5.977,/api/v1/timeseries/3/
805,2021-03-21,160803182.0,5.973,/api/v1/timeseries/3/
806,2021-03-22,176879543.0,5.980,/api/v1/timeseries/3/
858,2021-03-23,180323624.0,5.913,/api/v1/timeseries/3/
810,2021-03-24,183333388.0,5.968,/api/v1/timeseries/3/
811,2021-03-25,181231772.0,5.972,/api/v1/timeseries/3/
812,2021-03-26,181328526.0,6.006,/api/v1/timeseries/3/
813,2021-03-27,164706917.0,5.950,/api/v1/timeseries/3/
814,2021-03-28,162656094.0,5.963,/api/v1/timeseries/3/
815,2021-03-29,177105267.0,5.979,/api/v1/timeseries/3/
816,2021-03-30,179002130.0,5.964,/api/v1/timeseries/3/
817,2021-03-31,180454604.0,5.991,/api/v1/timeseries/3/
818,2021-04-01,175389381.0,5.990,/api/v1/timeseries/3/
819,2021-04-02,168902837.0,5.996,/api/v1/timeseries/3/
820,2021-04-03,157100457.0,5.996,/api/v1/timeseries/3/
856,2021-04-04,154986415.0,6.046,/api/v1/timeseries/3/
821,2021-04-05,169732635.0,5.995,/api/v1/timeseries/3/
822,2021-04-06,175454267.0,5.972,/api/v1/timeseries/3/
823,2021-04-07,180745558.0,5.986,/api/v1/timeseries/3/
824,2021-04-08,185184639.0,5.994,/api/v1/timeseries/3/
825,2021-04-09,182852756.0,5.966,/api/v1/timeseries/3/
826,2021-04-10,161234711.0,5.980,/api/v1/timeseries/3/
827,2021-04-11,165908785.0,6.005,/api/v1/timeseries/3/
828,2021-04-12,182923114.0,5.949,/api/v1/timeseries/3/
829,2021-04-13,181637949.0,5.956,/api/v1/timeseries/3/
830,2021-04-14,180795346.0,5.959,/api/v1/timeseries/3/
831,2021-04-15,182301681.0,5.938,/api/v1/timeseries/3/
832,2021-04-16,175695231.0,5.940,/api/v1/timeseries/3/
833,2021-04-17,147202033.0,5.950,/api/v1/timeseries/3/
834,2021-04-18,167957001.0,5.932,/api/v1/timeseries/3/
835,2021-04-19,185872468.0,5.966,/api/v1/timeseries/3/
854,2021-04-20,195810555.0,5.913,/api/v1/timeseries/3/
836,2021-04-21,181437339.0,5.934,/api/v1/timeseries/3/
837,2021-04-22,182971773.0,5.974,/api/v1/timeseries/3/
838,2021-04-23,172853432.0,5.987,/api/v1/timeseries/3/
839,2021-04-24,158340879.0,5.980,/api/v1/timeseries/3/
840,2021-04-25,163142373.0,5.964,/api/v1/timeseries/3/
